Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions,log_lt,N_below_threshold_lt,N_IDS,N_ADS,total_trial_n
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,3,3.256,noerror,noerror,NA,German,wsi-goettingen,8,1.1804994481402937,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,4,16.938,noerror,noerror,NA,German,wsi-goettingen,8,2.8295596184994074,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,5,2.72,noerror,noerror,NA,German,wsi-goettingen,8,1.000631880307906,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,6,15.894,noerror,noerror,NA,German,wsi-goettingen,8,2.765941679517988,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,7,5.857,noerror,noerror,NA,German,wsi-goettingen,8,1.7676375271076452,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,8,12.26,noerror,noerror,NA,German,wsi-goettingen,8,2.506341930508065,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,9,3.233,noerror,noerror,NA,German,wsi-goettingen,8,1.173410498743296,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,10,2.727,noerror,noerror,NA,German,wsi-goettingen,8,1.0032021038634513,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,11,6.286,noerror,noerror,NA,German,wsi-goettingen,8,1.8383249383753757,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,12,5.584,noerror,noerror,NA,German,wsi-goettingen,8,1.7199053654600713,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,13,6.55,noerror,noerror,NA,German,wsi-goettingen,8,1.8794650496471605,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,14,2.264,noerror,noerror,NA,German,wsi-goettingen,8,0.8171331603409364,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,IDS,RMB1.3,15,2.12,noerror,noerror,NA,German,wsi-goettingen,8,0.7514160886839212,0,8,8,16
M511,wsi-goettingen:M511,212,M,HPP,term,2,ADS,RMB1.3,16,2.72,noerror,noerror,NA,German,wsi-goettingen,8,1.000631880307906,0,8,8,16
M514,wsi-goettingen:M514,236,M,HPP,term,1,ADS,MB1.2,1,18,noerror,noerror,NA,German,wsi-goettingen,19,2.8903717578961645,0,8,8,16
M514,wsi-goettingen:M514,236,M,HPP,term,1,IDS,MB1.2,2,13.765,noerror,noerror,NA,German,wsi-goettingen,19,2.6221291385945706,0,8,8,16
M514,wsi-goettingen:M514,236,M,HPP,term,1,ADS,MB1.2,3,4.711,noerror,noerror,NA,German,wsi-goettingen,19,1.549900199717904,0,8,8,16
