"";"Subject";"Age";"Gender";"Method";"preterm";"Session";"Condition";"trial_num";"LT";"trial_error";"session_error";"Language";"Lab"
"5123";"b7146";"230";"F";"HPP";"term";"2";"ADS";9;2,617;"noerror";"noerror";"German";"babylab-potsdam"
"5124";"b7146";"230";"F";"HPP";"term";"2";"IDS";10;7,921;"noerror";"noerror";"German";"babylab-potsdam"
"5125";"b7146";"230";"F";"HPP";"term";"2";"IDS";11;2,833;"noerror";"noerror";"German";"babylab-potsdam"
"5126";"b7146";"230";"F";"HPP";"term";"2";"ADS";12;2,141;"noerror";"noerror";"German";"babylab-potsdam"
"5127";"b7146";"230";"F";"HPP";"term";"2";"IDS";13;2,38;"noerror";"noerror";"German";"babylab-potsdam"
"5128";"b7146";"230";"F";"HPP";"term";"2";"ADS";14;5,245;"noerror";"noerror";"German";"babylab-potsdam"
"5129";"b7146";"230";"F";"HPP";"term";"2";"IDS";15;9,437;"noerror";"noerror";"German";"babylab-potsdam"
"5130";"b7146";"230";"F";"HPP";"term";"2";"ADS";16;11,657;"noerror";"noerror";"German";"babylab-potsdam"
"5131";"b7147";"210";"F";"HPP";"term";"1";"training";-2;15,818;"noerror";"noerror";"German";"babylab-potsdam"
"5132";"b7147";"210";"F";"HPP";"term";"1";"training";-1;7,467;"noerror";"noerror";"German";"babylab-potsdam"
"5133";"b7147";"210";"F";"HPP";"term";"1";"ADS";1;15,571;"noerror";"noerror";"German";"babylab-potsdam"
"5134";"b7147";"210";"F";"HPP";"term";"1";"IDS";2;10,725;"noerror";"noerror";"German";"babylab-potsdam"
"5135";"b7147";"210";"F";"HPP";"term";"1";"IDS";3;14,699;"noerror";"noerror";"German";"babylab-potsdam"
"5136";"b7147";"210";"F";"HPP";"term";"1";"ADS";4;8,375;"noerror";"noerror";"German";"babylab-potsdam"
"5137";"b7147";"210";"F";"HPP";"term";"1";"IDS";5;12,352;"noerror";"noerror";"German";"babylab-potsdam"
"5138";"b7147";"210";"F";"HPP";"term";"1";"ADS";6;3,28;"noerror";"noerror";"German";"babylab-potsdam"
"5139";"b7147";"210";"F";"HPP";"term";"1";"IDS";7;8,946;"noerror";"noerror";"German";"babylab-potsdam"
"5140";"b7147";"210";"F";"HPP";"term";"1";"ADS";8;4,217;"noerror";"noerror";"German";"babylab-potsdam"
"5141";"b7147";"210";"F";"HPP";"term";"1";"IDS";9;4,291;"noerror";"noerror";"German";"babylab-potsdam"
"5142";"b7147";"210";"F";"HPP";"term";"1";"ADS";10;5,378;"noerror";"noerror";"German";"babylab-potsdam"
"5143";"b7147";"210";"F";"HPP";"term";"1";"ADS";11;7,702;"noerror";"noerror";"German";"babylab-potsdam"
"5144";"b7147";"210";"F";"HPP";"term";"1";"IDS";12;4,834;"noerror";"noerror";"German";"babylab-potsdam"
"5145";"b7147";"210";"F";"HPP";"term";"1";"ADS";13;11,088;"noerror";"noerror";"German";"babylab-potsdam"
"5146";"b7147";"210";"F";"HPP";"term";"1";"IDS";14;4,664;"noerror";"noerror";"German";"babylab-potsdam"
"5147";"b7147";"210";"F";"HPP";"term";"1";"ADS";15;4,833;"noerror";"noerror";"German";"babylab-potsdam"
"5148";"b7147";"210";"F";"HPP";"term";"1";"IDS";16;2,935;"noerror";"noerror";"German";"babylab-potsdam"
"5149";"b7147";"217";"F";"HPP";"term";"2";"training";-2;8,224;"noerror";"noerror";"German";"babylab-potsdam"
"5150";"b7147";"217";"F";"HPP";"term";"2";"training";-1;7,023;"noerror";"noerror";"German";"babylab-potsdam"
"5151";"b7147";"217";"F";"HPP";"term";"2";"ADS";1;16,584;"noerror";"noerror";"German";"babylab-potsdam"
"5152";"b7147";"217";"F";"HPP";"term";"2";"IDS";2;16,601;"noerror";"noerror";"German";"babylab-potsdam"
"5153";"b7147";"217";"F";"HPP";"term";"2";"IDS";3;3,956;"noerror";"noerror";"German";"babylab-potsdam"
"5154";"b7147";"217";"F";"HPP";"term";"2";"ADS";4;13,182;"noerror";"noerror";"German";"babylab-potsdam"
"5155";"b7147";"217";"F";"HPP";"term";"2";"IDS";5;14,74;"noerror";"noerror";"German";"babylab-potsdam"
"5156";"b7147";"217";"F";"HPP";"term";"2";"ADS";6;13,206;"noerror";"noerror";"German";"babylab-potsdam"
"5157";"b7147";"217";"F";"HPP";"term";"2";"IDS";7;12,871;"noerror";"noerror";"German";"babylab-potsdam"
"5158";"b7147";"217";"F";"HPP";"term";"2";"ADS";8;4,424;"noerror";"noerror";"German";"babylab-potsdam"
"5159";"b7147";"217";"F";"HPP";"term";"2";"IDS";9;5,048;"noerror";"noerror";"German";"babylab-potsdam"
"5160";"b7147";"217";"F";"HPP";"term";"2";"ADS";10;3,724;"noerror";"noerror";"German";"babylab-potsdam"
"5161";"b7147";"217";"F";"HPP";"term";"2";"ADS";11;2,228;"noerror";"noerror";"German";"babylab-potsdam"
"5162";"b7147";"217";"F";"HPP";"term";"2";"IDS";12;2,29;"noerror";"noerror";"German";"babylab-potsdam"
"5163";"b7147";"217";"F";"HPP";"term";"2";"ADS";13;11,068;"noerror";"noerror";"German";"babylab-potsdam"
"5164";"b7147";"217";"F";"HPP";"term";"2";"IDS";14;2,877;"noerror";"noerror";"German";"babylab-potsdam"
"5165";"b7147";"217";"F";"HPP";"term";"2";"ADS";15;2,964;"noerror";"noerror";"German";"babylab-potsdam"
"5166";"b7147";"217";"F";"HPP";"term";"2";"IDS";16;12,979;"noerror";"noerror";"German";"babylab-potsdam"
"5167";"b7149";"231";"M";"HPP";"term";"1";"training";-2;11,628;"noerror";"noerror";"German";"babylab-potsdam"
"5168";"b7149";"231";"M";"HPP";"term";"1";"training";-1;9,845;"noerror";"noerror";"German";"babylab-potsdam"
"5169";"b7149";"231";"M";"HPP";"term";"1";"IDS";1;16,115;"noerror";"noerror";"German";"babylab-potsdam"
"5170";"b7149";"231";"M";"HPP";"term";"1";"ADS";2;13,303;"noerror";"noerror";"German";"babylab-potsdam"
"5171";"b7149";"231";"M";"HPP";"term";"1";"IDS";3;5,283;"noerror";"noerror";"German";"babylab-potsdam"
"5172";"b7149";"231";"M";"HPP";"term";"1";"ADS";4;13,248;"noerror";"noerror";"German";"babylab-potsdam"
"5173";"b7149";"231";"M";"HPP";"term";"1";"ADS";5;3,946;"noerror";"noerror";"German";"babylab-potsdam"
"5174";"b7149";"231";"M";"HPP";"term";"1";"IDS";6;8,542;"noerror";"noerror";"German";"babylab-potsdam"
"5175";"b7149";"231";"M";"HPP";"term";"1";"IDS";7;11,655;"noerror";"noerror";"German";"babylab-potsdam"
"5176";"b7149";"231";"M";"HPP";"term";"1";"ADS";8;13,921;"noerror";"noerror";"German";"babylab-potsdam"
"5177";"b7149";"231";"M";"HPP";"term";"1";"ADS";9;8,928;"noerror";"noerror";"German";"babylab-potsdam"
"5178";"b7149";"231";"M";"HPP";"term";"1";"IDS";10;6,238;"noerror";"noerror";"German";"babylab-potsdam"
"5179";"b7149";"231";"M";"HPP";"term";"1";"ADS";11;6,147;"noerror";"noerror";"German";"babylab-potsdam"
"5180";"b7149";"231";"M";"HPP";"term";"1";"IDS";12;10,802;"noerror";"noerror";"German";"babylab-potsdam"
"5181";"b7149";"231";"M";"HPP";"term";"1";"IDS";13;8,716;"noerror";"noerror";"German";"babylab-potsdam"
"5182";"b7149";"231";"M";"HPP";"term";"1";"ADS";14;6,682;"noerror";"noerror";"German";"babylab-potsdam"
"5183";"b7149";"231";"M";"HPP";"term";"1";"ADS";15;3,882;"noerror";"noerror";"German";"babylab-potsdam"
"5184";"b7149";"231";"M";"HPP";"term";"1";"IDS";16;5,76;"noerror";"noerror";"German";"babylab-potsdam"
"5185";"b7149";"242";"M";"HPP";"term";"2";"training";-2;12,332;"noerror";"noerror";"German";"babylab-potsdam"
"5186";"b7149";"242";"M";"HPP";"term";"2";"training";-1;5,821;"noerror";"noerror";"German";"babylab-potsdam"
"5187";"b7149";"242";"M";"HPP";"term";"2";"IDS";1;14,349;"noerror";"noerror";"German";"babylab-potsdam"
"5188";"b7149";"242";"M";"HPP";"term";"2";"ADS";2;9,165;"noerror";"noerror";"German";"babylab-potsdam"
"5189";"b7149";"242";"M";"HPP";"term";"2";"IDS";3;3,236;"noerror";"noerror";"German";"babylab-potsdam"
"5190";"b7149";"242";"M";"HPP";"term";"2";"ADS";4;6,19;"noerror";"noerror";"German";"babylab-potsdam"
"5191";"b7149";"242";"M";"HPP";"term";"2";"ADS";5;2,747;"noerror";"noerror";"German";"babylab-potsdam"
"5192";"b7149";"242";"M";"HPP";"term";"2";"IDS";6;6,442;"noerror";"noerror";"German";"babylab-potsdam"
"5193";"b7149";"242";"M";"HPP";"term";"2";"IDS";7;3,375;"noerror";"noerror";"German";"babylab-potsdam"
"5194";"b7149";"242";"M";"HPP";"term";"2";"ADS";8;2,152;"noerror";"noerror";"German";"babylab-potsdam"
"5195";"b7149";"242";"M";"HPP";"term";"2";"ADS";9;2,128;"noerror";"noerror";"German";"babylab-potsdam"
"5196";"b7149";"242";"M";"HPP";"term";"2";"IDS";10;3,749;"noerror";"noerror";"German";"babylab-potsdam"
"5197";"b7149";"242";"M";"HPP";"term";"2";"ADS";11;2,751;"noerror";"noerror";"German";"babylab-potsdam"
"5198";"b7149";"242";"M";"HPP";"term";"2";"IDS";12;1,633;"noerror";"noerror";"German";"babylab-potsdam"
"5199";"b7149";"242";"M";"HPP";"term";"2";"IDS";13;4,112;"noerror";"noerror";"German";"babylab-potsdam"
"5200";"b7149";"242";"M";"HPP";"term";"2";"ADS";14;3,097;"noerror";"noerror";"German";"babylab-potsdam"
"5201";"b7149";"242";"M";"HPP";"term";"2";"ADS";15;4,048;"noerror";"noerror";"German";"babylab-potsdam"
"5202";"b7149";"242";"M";"HPP";"term";"2";"IDS";16;2,756;"noerror";"noerror";"German";"babylab-potsdam"
"5203";"b7151";"232";"F";"HPP";"term";"1";"training";-2;12,007;"noerror";"noerror";"German";"babylab-potsdam"
"5204";"b7151";"232";"F";"HPP";"term";"1";"training";-1;11,624;"noerror";"noerror";"German";"babylab-potsdam"
"5205";"b7151";"232";"F";"HPP";"term";"1";"IDS";1;12,044;"noerror";"noerror";"German";"babylab-potsdam"
"5206";"b7151";"232";"F";"HPP";"term";"1";"ADS";2;14,903;"noerror";"noerror";"German";"babylab-potsdam"
"5207";"b7151";"232";"F";"HPP";"term";"1";"IDS";3;16,168;"noerror";"noerror";"German";"babylab-potsdam"
"5208";"b7151";"232";"F";"HPP";"term";"1";"ADS";4;5,534;"noerror";"noerror";"German";"babylab-potsdam"
"5209";"b7151";"232";"F";"HPP";"term";"1";"ADS";5;12,257;"noerror";"noerror";"German";"babylab-potsdam"
"5210";"b7151";"232";"F";"HPP";"term";"1";"IDS";6;5,739;"noerror";"noerror";"German";"babylab-potsdam"
"5211";"b7151";"232";"F";"HPP";"term";"1";"IDS";7;12,285;"noerror";"noerror";"German";"babylab-potsdam"
"5212";"b7151";"232";"F";"HPP";"term";"1";"ADS";8;3,272;"noerror";"noerror";"German";"babylab-potsdam"
"5213";"b7151";"232";"F";"HPP";"term";"1";"ADS";9;3,608;"noerror";"noerror";"German";"babylab-potsdam"
"5214";"b7151";"232";"F";"HPP";"term";"1";"IDS";10;10,169;"noerror";"noerror";"German";"babylab-potsdam"
"5215";"b7151";"232";"F";"HPP";"term";"1";"ADS";11;2,629;"noerror";"noerror";"German";"babylab-potsdam"
"5216";"b7151";"232";"F";"HPP";"term";"1";"IDS";12;15,151;"noerror";"noerror";"German";"babylab-potsdam"
"5217";"b7151";"232";"F";"HPP";"term";"1";"IDS";13;4,53;"noerror";"noerror";"German";"babylab-potsdam"
"5218";"b7151";"232";"F";"HPP";"term";"1";"ADS";14;3,399;"noerror";"noerror";"German";"babylab-potsdam"
"5219";"b7151";"232";"F";"HPP";"term";"1";"ADS";15;2,238;"noerror";"noerror";"German";"babylab-potsdam"
"5220";"b7151";"232";"F";"HPP";"term";"1";"IDS";16;2,977;"noerror";"noerror";"German";"babylab-potsdam"
"5221";"b7151";"241";"F";"HPP";"term";"2";"training";-2;16,166;"noerror";"noerror";"German";"babylab-potsdam"
"5222";"b7151";"241";"F";"HPP";"term";"2";"training";-1;9,294;"noerror";"noerror";"German";"babylab-potsdam"
"5223";"b7151";"241";"F";"HPP";"term";"2";"IDS";1;14,533;"noerror";"noerror";"German";"babylab-potsdam"
"5224";"b7151";"241";"F";"HPP";"term";"2";"ADS";2;13,858;"noerror";"noerror";"German";"babylab-potsdam"
"5225";"b7151";"241";"F";"HPP";"term";"2";"IDS";3;6,045;"noerror";"noerror";"German";"babylab-potsdam"
"5226";"b7151";"241";"F";"HPP";"term";"2";"ADS";4;6,855;"noerror";"noerror";"German";"babylab-potsdam"
"5227";"b7151";"241";"F";"HPP";"term";"2";"ADS";5;9,22;"noerror";"noerror";"German";"babylab-potsdam"
"5228";"b7151";"241";"F";"HPP";"term";"2";"IDS";6;3,069;"noerror";"noerror";"German";"babylab-potsdam"
"5229";"b7151";"241";"F";"HPP";"term";"2";"IDS";7;3,357;"noerror";"noerror";"German";"babylab-potsdam"
"5230";"b7151";"241";"F";"HPP";"term";"2";"ADS";8;1,712;"noerror";"noerror";"German";"babylab-potsdam"
"5231";"b7151";"241";"F";"HPP";"term";"2";"ADS";9;4,434;"noerror";"noerror";"German";"babylab-potsdam"
"5232";"b7151";"241";"F";"HPP";"term";"2";"IDS";10;14,847;"noerror";"noerror";"German";"babylab-potsdam"
"5233";"b7151";"241";"F";"HPP";"term";"2";"ADS";11;2,898;"noerror";"noerror";"German";"babylab-potsdam"
"5234";"b7151";"241";"F";"HPP";"term";"2";"IDS";12;13,508;"noerror";"noerror";"German";"babylab-potsdam"
"5235";"b7151";"241";"F";"HPP";"term";"2";"IDS";13;9,799;"noerror";"noerror";"German";"babylab-potsdam"
"5236";"b7151";"241";"F";"HPP";"term";"2";"ADS";14;1,918;"noerror";"noerror";"German";"babylab-potsdam"
"5237";"b7151";"241";"F";"HPP";"term";"2";"ADS";15;4,901;"noerror";"noerror";"German";"babylab-potsdam"
"5238";"b7151";"241";"F";"HPP";"term";"2";"IDS";16;5,773;"noerror";"noerror";"German";"babylab-potsdam"
"5239";"b7155";"207";"M";"HPP";"term";"1";"training";-2;6,851;"noerror";"noerror";"German";"babylab-potsdam"
"5240";"b7155";"207";"M";"HPP";"term";"1";"training";-1;7,211;"noerror";"noerror";"German";"babylab-potsdam"
"5241";"b7155";"207";"M";"HPP";"term";"1";"ADS";1;16,383;"noerror";"noerror";"German";"babylab-potsdam"
"5242";"b7155";"207";"M";"HPP";"term";"1";"IDS";2;12,262;"noerror";"noerror";"German";"babylab-potsdam"
"5243";"b7155";"207";"M";"HPP";"term";"1";"IDS";3;14,123;"noerror";"noerror";"German";"babylab-potsdam"
"5244";"b7155";"207";"M";"HPP";"term";"1";"ADS";4;17,227;"noerror";"noerror";"German";"babylab-potsdam"
"5245";"b7155";"207";"M";"HPP";"term";"1";"IDS";5;16,937;"noerror";"noerror";"German";"babylab-potsdam"
"5246";"b7155";"207";"M";"HPP";"term";"1";"ADS";6;17,711;"noerror";"noerror";"German";"babylab-potsdam"
"5247";"b7155";"207";"M";"HPP";"term";"1";"IDS";7;13,149;"noerror";"noerror";"German";"babylab-potsdam"
"5248";"b7155";"207";"M";"HPP";"term";"1";"ADS";8;7,883;"noerror";"noerror";"German";"babylab-potsdam"
"5249";"b7155";"207";"M";"HPP";"term";"1";"IDS";9;17,998;"noerror";"noerror";"German";"babylab-potsdam"
"5250";"b7155";"207";"M";"HPP";"term";"1";"ADS";10;3,002;"noerror";"noerror";"German";"babylab-potsdam"
"5251";"b7155";"207";"M";"HPP";"term";"1";"ADS";11;16,442;"noerror";"noerror";"German";"babylab-potsdam"
"5252";"b7155";"207";"M";"HPP";"term";"1";"IDS";12;9,736;"noerror";"noerror";"German";"babylab-potsdam"
"5253";"b7155";"207";"M";"HPP";"term";"1";"ADS";13;13,103;"noerror";"noerror";"German";"babylab-potsdam"
"5254";"b7155";"207";"M";"HPP";"term";"1";"IDS";14;4,81;"noerror";"noerror";"German";"babylab-potsdam"
"5255";"b7155";"207";"M";"HPP";"term";"1";"ADS";15;4,418;"noerror";"noerror";"German";"babylab-potsdam"
"5256";"b7155";"207";"M";"HPP";"term";"1";"IDS";16;6,34;"noerror";"noerror";"German";"babylab-potsdam"
"5257";"b7155";"217";"M";"HPP";"term";"2";"training";-2;16,643;"noerror";"noerror";"German";"babylab-potsdam"
"5258";"b7155";"217";"M";"HPP";"term";"2";"training";-1;16,989;"noerror";"noerror";"German";"babylab-potsdam"
"5259";"b7155";"217";"M";"HPP";"term";"2";"ADS";1;18;"noerror";"noerror";"German";"babylab-potsdam"
"5260";"b7155";"217";"M";"HPP";"term";"2";"IDS";2;17,332;"noerror";"noerror";"German";"babylab-potsdam"
"5261";"b7155";"217";"M";"HPP";"term";"2";"IDS";3;13,799;"noerror";"noerror";"German";"babylab-potsdam"
"5262";"b7155";"217";"M";"HPP";"term";"2";"ADS";4;17,28;"noerror";"noerror";"German";"babylab-potsdam"
"5263";"b7155";"217";"M";"HPP";"term";"2";"IDS";5;11,48;"noerror";"noerror";"German";"babylab-potsdam"
"5264";"b7155";"217";"M";"HPP";"term";"2";"ADS";6;16,392;"noerror";"noerror";"German";"babylab-potsdam"
"5265";"b7155";"217";"M";"HPP";"term";"2";"IDS";7;4,664;"noerror";"noerror";"German";"babylab-potsdam"
"5266";"b7155";"217";"M";"HPP";"term";"2";"ADS";8;7,544;"noerror";"noerror";"German";"babylab-potsdam"
"5267";"b7155";"217";"M";"HPP";"term";"2";"IDS";9;8,976;"noerror";"noerror";"German";"babylab-potsdam"
"5268";"b7155";"217";"M";"HPP";"term";"2";"ADS";10;10,704;"noerror";"noerror";"German";"babylab-potsdam"
"5269";"b7155";"217";"M";"HPP";"term";"2";"ADS";11;18;"noerror";"noerror";"German";"babylab-potsdam"
"5270";"b7155";"217";"M";"HPP";"term";"2";"IDS";12;18;"noerror";"noerror";"German";"babylab-potsdam"
"5271";"b7155";"217";"M";"HPP";"term";"2";"ADS";13;16,836;"noerror";"noerror";"German";"babylab-potsdam"
"5272";"b7155";"217";"M";"HPP";"term";"2";"IDS";14;8,467;"noerror";"noerror";"German";"babylab-potsdam"
"5273";"b7155";"217";"M";"HPP";"term";"2";"ADS";15;7,653;"noerror";"noerror";"German";"babylab-potsdam"
"5274";"b7155";"217";"M";"HPP";"term";"2";"IDS";16;9,207;"noerror";"noerror";"German";"babylab-potsdam"
"5275";"b7161";"209";"F";"HPP";"term";"1";"training";-2;9,755;"noerror";"noerror";"German";"babylab-potsdam"
"5276";"b7161";"209";"F";"HPP";"term";"1";"training";-1;15,978;"noerror";"noerror";"German";"babylab-potsdam"
"5277";"b7161";"209";"F";"HPP";"term";"1";"IDS";1;10,346;"noerror";"noerror";"German";"babylab-potsdam"
"5278";"b7161";"209";"F";"HPP";"term";"1";"ADS";2;13,711;"noerror";"noerror";"German";"babylab-potsdam"
"5279";"b7161";"209";"F";"HPP";"term";"1";"IDS";3;5,328;"noerror";"noerror";"German";"babylab-potsdam"
"5280";"b7161";"209";"F";"HPP";"term";"1";"ADS";4;4,99;"noerror";"noerror";"German";"babylab-potsdam"
"5281";"b7161";"209";"F";"HPP";"term";"1";"ADS";5;4,702;"noerror";"noerror";"German";"babylab-potsdam"
"5282";"b7161";"209";"F";"HPP";"term";"1";"IDS";6;11,166;"noerror";"noerror";"German";"babylab-potsdam"
"5283";"b7161";"209";"F";"HPP";"term";"1";"IDS";7;3,234;"noerror";"noerror";"German";"babylab-potsdam"
"5284";"b7161";"209";"F";"HPP";"term";"1";"ADS";8;8,163;"noerror";"noerror";"German";"babylab-potsdam"
"5285";"b7161";"209";"F";"HPP";"term";"1";"ADS";9;3,166;"noerror";"noerror";"German";"babylab-potsdam"
"5286";"b7161";"209";"F";"HPP";"term";"1";"IDS";10;9,591;"noerror";"noerror";"German";"babylab-potsdam"
"5287";"b7161";"209";"F";"HPP";"term";"1";"ADS";11;1,745;"noerror";"noerror";"German";"babylab-potsdam"
"5288";"b7161";"209";"F";"HPP";"term";"1";"IDS";12;3,377;"noerror";"noerror";"German";"babylab-potsdam"
"5289";"b7161";"209";"F";"HPP";"term";"1";"IDS";13;6,733;"noerror";"noerror";"German";"babylab-potsdam"
"5290";"b7161";"209";"F";"HPP";"term";"1";"ADS";14;1,525;"noerror";"noerror";"German";"babylab-potsdam"
"5291";"b7161";"209";"F";"HPP";"term";"1";"ADS";15;9,472;"noerror";"noerror";"German";"babylab-potsdam"
"5292";"b7161";"209";"F";"HPP";"term";"1";"IDS";16;1,518;"noerror";"noerror";"German";"babylab-potsdam"
"5293";"b7161";"222";"F";"HPP";"term";"2";"training";-2;15,708;"noerror";"noerror";"German";"babylab-potsdam"
"5294";"b7161";"222";"F";"HPP";"term";"2";"training";-1;15,279;"noerror";"noerror";"German";"babylab-potsdam"
"5295";"b7161";"222";"F";"HPP";"term";"2";"IDS";1;13,03;"noerror";"noerror";"German";"babylab-potsdam"
"5296";"b7161";"222";"F";"HPP";"term";"2";"ADS";2;10,208;"noerror";"noerror";"German";"babylab-potsdam"
"5297";"b7161";"222";"F";"HPP";"term";"2";"IDS";3;10,091;"noerror";"noerror";"German";"babylab-potsdam"
"5298";"b7161";"222";"F";"HPP";"term";"2";"ADS";4;6,033;"noerror";"noerror";"German";"babylab-potsdam"
"5299";"b7161";"222";"F";"HPP";"term";"2";"ADS";5;4,001;"noerror";"noerror";"German";"babylab-potsdam"
"5300";"b7161";"222";"F";"HPP";"term";"2";"IDS";6;14,397;"noerror";"noerror";"German";"babylab-potsdam"
"5301";"b7161";"222";"F";"HPP";"term";"2";"IDS";7;6,625;"noerror";"noerror";"German";"babylab-potsdam"
"5302";"b7161";"222";"F";"HPP";"term";"2";"ADS";8;6,288;"noerror";"noerror";"German";"babylab-potsdam"
"5303";"b7161";"222";"F";"HPP";"term";"2";"ADS";9;5,245;"noerror";"noerror";"German";"babylab-potsdam"
"5304";"b7161";"222";"F";"HPP";"term";"2";"IDS";10;6,02;"noerror";"noerror";"German";"babylab-potsdam"
"5305";"b7161";"222";"F";"HPP";"term";"2";"ADS";11;2,879;"noerror";"noerror";"German";"babylab-potsdam"
"5306";"b7161";"222";"F";"HPP";"term";"2";"IDS";12;4,529;"noerror";"noerror";"German";"babylab-potsdam"
"5307";"b7161";"222";"F";"HPP";"term";"2";"IDS";13;4,79;"noerror";"noerror";"German";"babylab-potsdam"
"5308";"b7161";"222";"F";"HPP";"term";"2";"ADS";14;1,639;"noerror";"noerror";"German";"babylab-potsdam"
"5309";"b7161";"222";"F";"HPP";"term";"2";"ADS";15;1,991;"noerror";"noerror";"German";"babylab-potsdam"
"5310";"b7161";"222";"F";"HPP";"term";"2";"IDS";16;9,621;"noerror";"noerror";"German";"babylab-potsdam"
"5311";"b7167";"272";"M";"HPP";"term";"1";"training";-2;18;"noerror";"noerror";"German";"babylab-potsdam"
"5312";"b7167";"272";"M";"HPP";"term";"1";"training";-1;4,398;"noerror";"noerror";"German";"babylab-potsdam"
"5313";"b7167";"272";"M";"HPP";"term";"1";"IDS";1;1,389;"noerror";"noerror";"German";"babylab-potsdam"
"5314";"b7167";"272";"M";"HPP";"term";"1";"ADS";2;2,29;"noerror";"noerror";"German";"babylab-potsdam"
"5315";"b7167";"272";"M";"HPP";"term";"1";"IDS";3;11,77;"noerror";"noerror";"German";"babylab-potsdam"
"5316";"b7167";"272";"M";"HPP";"term";"1";"ADS";4;5,918;"noerror";"noerror";"German";"babylab-potsdam"
"5317";"b7167";"272";"M";"HPP";"term";"1";"ADS";5;7,425;"noerror";"noerror";"German";"babylab-potsdam"
"5318";"b7167";"272";"M";"HPP";"term";"1";"IDS";6;10,439;"noerror";"noerror";"German";"babylab-potsdam"
"5319";"b7167";"272";"M";"HPP";"term";"1";"IDS";7;NA;"error";"noerror";"German";"babylab-potsdam"
"5320";"b7167";"272";"M";"HPP";"term";"1";"ADS";8;NA;"error";"noerror";"German";"babylab-potsdam"
"5321";"b7167";"272";"M";"HPP";"term";"1";"ADS";9;NA;"error";"noerror";"German";"babylab-potsdam"
